Date,AveragePrice,TotalVolume,plu4046,plu4225,plu4770,TotalBags,SmallBags,LargeBags,XLargeBags,type,year,region
10/20/2019,1.575482562,15172.2,22.8,1193.11,3.29,11646.3,0,0,0,Organic,2019,RichmondNorfolk
10/27/2019,1.029368358,263264.63,78561.77,48586.48,828.35,61407.25,0,0,0,Conventional,2019,RichmondNorfolk
10/27/2019,1.579678174,12210,38.78,1078.79,2.19,9220.68,0,0,0,Organic,2019,RichmondNorfolk
11/3/2019,1.154169686,234646.03,71058.29,45196.7,697.91,54870.49,0,0,0,Conventional,2019,RichmondNorfolk
11/3/2019,1.673591789,11362.81,23.84,1131.47,6.58,8040.24,0,0,0,Organic,2019,RichmondNorfolk
11/10/2019,1.20888214,223328.57,64105.8,46742.86,723.03,55110.73,0,0,0,Conventional,2019,RichmondNorfolk
11/10/2019,1.805818678,10030.09,10.67,1048.15,3.29,6945.28,0,0,0,Organic,2019,RichmondNorfolk
11/17/2019,1.038402316,248341.18,77803.41,48634.3,610.32,50082.48,0,0,0,Conventional,2019,RichmondNorfolk
11/17/2019,1.855361301,9154.22,17.92,1003.99,3.29,6081.42,0,0,0,Organic,2019,RichmondNorfolk
11/24/2019,1.102015921,218712.44,61797.02,44200.46,584.01,53817.2,0,0,0,Conventional,2019,RichmondNorfolk
11/24/2019,1.842767341,8479.85,9.72,938.92,4.39,5758.02,0,0,0,Organic,2019,RichmondNorfolk
12/1/2019,1.202423146,180501.75,51828.51,40830.46,547.08,48211.85,0,0,0,Conventional,2019,RichmondNorfolk
12/1/2019,1.745363581,9272.93,18.37,910.06,6.58,6581.09,0,0,0,Organic,2019,RichmondNorfolk
12/8/2019,1.136944826,226401.95,69554.53,46131.33,633.2,54269.9,0,0,0,Conventional,2019,RichmondNorfolk
12/8/2019,1.690565885,10374.29,17.93,897.15,4.39,7574.72,0,0,0,Organic,2019,RichmondNorfolk
12/15/2019,1.155573015,205524.51,58266.72,44742.48,739.9,47462.29,0,0,0,Conventional,2019,RichmondNorfolk
12/15/2019,1.683734217,10640.7,56.49,1183.6,2.2,7075.72,0,0,0,Organic,2019,RichmondNorfolk
12/22/2019,1.097652858,211922.55,59845.08,51346.06,744.77,46437.64,0,0,0,Conventional,2019,RichmondNorfolk
12/22/2019,1.660360723,9657.83,22.34,911.72,3.29,5558.27,0,0,0,Organic,2019,RichmondNorfolk
12/29/2019,0.872414838,237117.95,80328.13,51284.09,544.71,45027.56,0,0,0,Conventional,2019,RichmondNorfolk
12/29/2019,1.36846558,11096.26,11.95,1277.81,5.48,5523.26,0,0,0,Organic,2019,RichmondNorfolk
1/6/2020,0.874102943,313353.78,108709.94,58520.68,1536.35,58313.56,0,0,0,Conventional,2020,RichmondNorfolk
1/6/2020,1.284818535,17075.25,17.93,1686.64,17.58,10408.84,0,0,0,Organic,2020,RichmondNorfolk
1/12/2020,0.952792617,303991.87,88570.51,50164.79,1109.97,69716.5,0,0,0,Conventional,2020,RichmondNorfolk
1/12/2020,1.456992857,14658.72,34.56,1863.54,7.7,7689.36,0,0,0,Organic,2020,RichmondNorfolk
1/19/2020,0.930394776,325724.61,91276.08,61077.42,1135.21,79897.47,0,0,0,Conventional,2020,RichmondNorfolk
1/19/2020,1.450025132,13191.44,24.13,1545.24,6.58,4094.91,0,0,0,Organic,2020,RichmondNorfolk
1/26/2020,1.006411111,288069.02,79176.08,51955.96,1075.47,79210.13,0,0,0,Conventional,2020,RichmondNorfolk
1/26/2020,1.452272487,16204.76,101.94,1348.8,4.39,8613.57,0,0,0,Organic,2020,RichmondNorfolk
2/2/2020,0.791595412,415506.94,122130.15,95213.29,873.9,94326.22,0,0,0,Conventional,2020,RichmondNorfolk
2/2/2020,1.402861772,16967.19,49.93,1386,12.07,7261.53,0,0,0,Organic,2020,RichmondNorfolk
2/9/2020,0.948672092,313453.26,68537.69,82161.34,587.96,75801.3,0,0,0,Conventional,2020,RichmondNorfolk
2/9/2020,1.388919645,15988.56,23.68,1240.19,9.86,8568.02,0,0,0,Organic,2020,RichmondNorfolk
2/16/2020,0.948619636,310249.98,78207.73,65393.09,489.24,74015.73,0,0,0,Conventional,2020,RichmondNorfolk
2/16/2020,1.427751806,15609.44,14.19,1165.34,17.56,6772.46,0,0,0,Organic,2020,RichmondNorfolk
2/23/2020,0.922385639,317398.12,98472.81,58408.73,667.51,74297.06,0,0,0,Conventional,2020,RichmondNorfolk
2/23/2020,1.328532808,18893.77,5.52,1440.54,2.19,11074.69,0,0,0,Organic,2020,RichmondNorfolk
3/1/2020,0.984678202,301833.77,85905.37,65392.42,1407.84,71694.26,0,0,0,Conventional,2020,RichmondNorfolk
3/1/2020,1.373193597,15490.24,18.49,1230.09,6.58,8440.28,0,0,0,Organic,2020,RichmondNorfolk
3/8/2020,1.044027722,311747.21,91088.5,64175.28,537.98,72526.36,0,0,0,Conventional,2020,RichmondNorfolk
3/8/2020,1.363825752,17813.84,31.8,1540.65,4.41,7556.03,0,0,0,Organic,2020,RichmondNorfolk
3/15/2020,0.946236202,402825.78,137392.68,71359.02,593.53,99923.26,0,0,0,Conventional,2020,RichmondNorfolk
3/15/2020,1.362759916,22028.12,24.09,1761.81,7.71,11380.36,0,0,0,Organic,2020,RichmondNorfolk
3/22/2020,1.059626826,362177.05,110209.01,66023.76,514.99,80478.39,0,0,0,Conventional,2020,RichmondNorfolk
3/22/2020,1.472666026,19310.63,42.53,1509.2,10.93,8800.64,0,0,0,Organic,2020,RichmondNorfolk
3/29/2020,1.091828323,332352.39,102656.65,64420.46,535.7,75869.78,0,0,0,Conventional,2020,RichmondNorfolk
3/29/2020,1.457392936,14313.31,40.36,1500.25,6.59,10538.97,0,0,0,Organic,2020,RichmondNorfolk
4/5/2020,1.079681467,373146.84,114339.01,83097.56,489.31,88283.45,0,0,0,Conventional,2020,RichmondNorfolk
4/5/2020,1.599432991,20123.03,79.36,2457.55,7.68,10552.9,0,0,0,Organic,2020,RichmondNorfolk
4/12/2020,1.090818232,360443.54,102824.81,81779.8,697.85,93191.22,0,0,0,Conventional,2020,RichmondNorfolk
4/12/2020,1.525553119,17965.58,49.9,1979.57,7.68,10325.18,0,0,0,Organic,2020,RichmondNorfolk
4/19/2020,1.116918595,336926.28,95100.4,84383.57,724.48,85821.24,0,0,0,Conventional,2020,RichmondNorfolk
4/19/2020,1.463348594,22364.16,21.98,1867.71,14.27,12397.39,0,0,0,Organic,2020,RichmondNorfolk
4/26/2020,1.109967257,368679.7,109399.91,84221.65,1104.72,89767.46,0,0,0,Conventional,2020,RichmondNorfolk
4/26/2020,1.53080287,21606.83,44.72,1916.07,10.97,15718.44,0,0,0,Organic,2020,RichmondNorfolk
5/3/2020,0.936703508,487328.45,179620.6,91883.59,983,113132.06,0,0,0,Conventional,2020,RichmondNorfolk
5/3/2020,1.421179817,20584.97,20.74,2277.55,16.48,14774.68,0,0,0,Organic,2020,RichmondNorfolk
5/10/2020,1.055009574,421898.1,134726.45,94128.52,1171.78,94550.65,0,0,0,Conventional,2020,RichmondNorfolk
5/10/2020,1.514038539,19603.98,60.78,2057.89,2.2,9221.1,0,0,0,Organic,2020,RichmondNorfolk
5/17/2020,1.056800112,402433.78,134331.35,91503,1180.62,94859.79,0,0,0,Conventional,2020,RichmondNorfolk
5/17/2020,1.493566655,17268.32,20.57,1761.3,8.79,6790.71,0,0,0,Organic,2020,RichmondNorfolk
5/24/2020,1.087209278,406882.82,137496.31,81928.68,1070.98,95394.7,0,0,0,Conventional,2020,RichmondNorfolk
5/24/2020,1.512311728,17565.13,50.39,2130.56,6.59,7745.25,0,0,0,Organic,2020,RichmondNorfolk
5/31/2020,1.073023848,399689.74,134637.05,91943.17,1080.86,99960.38,0,0,0,Conventional,2020,RichmondNorfolk
5/31/2020,1.553524767,15588.62,19.78,1705.39,19.78,9082.84,0,0,0,Organic,2020,RichmondNorfolk
6/7/2020,1.068523251,405575.52,131532.47,96005.49,1226.59,97167.1,0,0,0,Conventional,2020,RichmondNorfolk
6/7/2020,1.54320889,16044.66,20.84,1793.25,7.68,9873.69,0,0,0,Organic,2020,RichmondNorfolk
6/14/2020,1.018922531,410066.21,133196.33,81939.63,1228.32,96026.81,0,0,0,Conventional,2020,RichmondNorfolk
6/14/2020,1.618936337,15888.01,22.76,1926.03,5.48,8432.36,0,0,0,Organic,2020,RichmondNorfolk
6/21/2020,1.051605029,380543.72,117949.49,73179.45,1106.94,95544.02,0,0,0,Conventional,2020,RichmondNorfolk
6/21/2020,1.635046343,15150.7,53.65,1978.42,6.58,7543.18,0,0,0,Organic,2020,RichmondNorfolk
6/28/2020,1.058863041,360833.57,109700.25,69617.24,1456.08,99294.69,0,0,0,Conventional,2020,RichmondNorfolk
6/28/2020,1.640333016,17427.38,20.58,1724.19,2.19,7728.65,0,0,0,Organic,2020,RichmondNorfolk
7/5/2020,1.085131785,384940.68,116466.59,78476.09,1499.92,106130.79,0,0,0,Conventional,2020,RichmondNorfolk
7/5/2020,1.690238291,17942.71,31.97,2020.94,7.66,7851.51,0,0,0,Organic,2020,RichmondNorfolk
7/12/2020,1.028805326,359738.11,115057.94,67278.35,1321.1,90992.46,0,0,0,Conventional,2020,RichmondNorfolk
7/12/2020,1.694912554,15928.11,22.78,1777.04,8.76,8749.68,0,0,0,Organic,2020,RichmondNorfolk
7/19/2020,0.923300365,392138.04,113707.83,62781.1,1445.43,138200.29,0,0,0,Conventional,2020,RichmondNorfolk
7/19/2020,1.638183901,16889.11,16.66,1928.23,7.66,11194.99,0,0,0,Organic,2020,RichmondNorfolk
7/26/2020,0.955903835,368757.11,112541.6,63839.19,1367.46,103899.97,0,0,0,Conventional,2020,RichmondNorfolk
7/26/2020,1.312009306,25252.61,11.29,2006.02,8.76,17404.76,0,0,0,Organic,2020,RichmondNorfolk
8/2/2020,0.901689416,393721.7,108075.43,65985.91,1315.79,139397.04,0,0,0,Conventional,2020,RichmondNorfolk
8/2/2020,1.662258518,15148.42,7.67,1782.44,14.25,5964.24,0,0,0,Organic,2020,RichmondNorfolk
8/9/2020,0.987740748,351692.14,99557.13,73327.6,1260.34,101255.72,0,0,0,Conventional,2020,RichmondNorfolk
8/9/2020,1.624470995,15694.33,1.1,1573.12,9.87,6392.33,0,0,0,Organic,2020,RichmondNorfolk
8/16/2020,1.024310927,332330.51,74702.74,85218.17,1373.77,95089.61,0,0,0,Conventional,2020,RichmondNorfolk
8/16/2020,1.638907052,16643.2,30.7,1692.69,10.96,7647.28,0,0,0,Organic,2020,RichmondNorfolk
8/23/2020,0.944972654,355885.62,83288.18,92566.34,1127.5,84613.17,0,0,0,Conventional,2020,RichmondNorfolk
8/23/2020,1.694102503,14614.74,13.16,1824.36,8.77,9610.82,0,0,0,Organic,2020,RichmondNorfolk
8/30/2020,0.869779186,365743.97,85172.56,101438.93,1057.93,84997.17,0,0,0,Conventional,2020,RichmondNorfolk
8/30/2020,1.619043304,15873.03,5.48,1730.31,1.1,8739.85,0,0,0,Organic,2020,RichmondNorfolk
9/6/2020,1.017926039,331551.56,73844.21,93770.53,1071.64,88031.59,0,0,0,Conventional,2020,RichmondNorfolk
9/6/2020,1.598334027,15339.2,13.14,1555.31,10.95,7966.17,0,0,0,Organic,2020,RichmondNorfolk
9/13/2020,1.016567596,323720.99,85645.99,67361.62,816.05,101461.21,0,0,0,Conventional,2020,RichmondNorfolk
9/13/2020,1.643797651,14550.11,18.53,1467.72,12.04,7137.47,0,0,0,Organic,2020,RichmondNorfolk
9/20/2020,0.968773282,319161.52,95552.81,61355.84,1113.74,81541.49,0,0,0,Conventional,2020,RichmondNorfolk
9/20/2020,1.517186106,16913.14,11.14,1478.69,4.38,6961.42,0,0,0,Organic,2020,RichmondNorfolk
9/27/2020,0.83162018,349475.66,118149.06,57798.97,728.59,90361.22,0,0,0,Conventional,2020,RichmondNorfolk
9/27/2020,1.538815674,16204.27,12.69,1335.24,13.13,7941.85,0,0,0,Organic,2020,RichmondNorfolk
10/4/2020,1.026481168,302680.69,88478.09,53599.21,845.88,86579.81,0,0,0,Conventional,2020,RichmondNorfolk
10/4/2020,1.568585604,15962.85,8.16,1360.47,4.38,9607.93,0,0,0,Organic,2020,RichmondNorfolk
10/11/2020,1.0580167,279884.7,81113.65,48760.24,809.62,82875.83,0,0,0,Conventional,2020,RichmondNorfolk
10/11/2020,1.5639679,15885.98,15.72,1224.67,6.57,9141.61,0,0,0,Organic,2020,RichmondNorfolk
10/18/2020,0.929362705,313836.57,98810.6,58905.74,1070.94,65945.88,0,0,0,Conventional,2020,RichmondNorfolk
10/18/2020,1.53138263,15266.31,49.44,1331.91,2.19,10034.31,0,0,0,Organic,2020,RichmondNorfolk
10/25/2020,0.858049688,317384.12,110415.38,55377.65,915.48,71249.19,0,0,0,Conventional,2020,RichmondNorfolk
10/25/2020,1.525585019,14726.88,44.47,1294.63,3.28,8150.91,0,0,0,Organic,2020,RichmondNorfolk
11/1/2020,1.026928174,275842.89,86893.77,56993.01,819.85,64355.16,0,0,0,Conventional,2020,RichmondNorfolk
11/1/2020,1.553530024,14381.57,24.17,1309.91,5.47,7496.88,0,0,0,Organic,2020,RichmondNorfolk
11/8/2020,0.929645022,302482.8,93429.65,55764.29,824.46,69377.75,0,0,0,Conventional,2020,RichmondNorfolk
11/8/2020,1.437526137,14938.21,12.54,1302.38,0,6632.79,0,0,0,Organic,2020,RichmondNorfolk
11/15/2020,0.943833266,289728.55,88419.88,57162.13,874.5,67733.82,0,0,0,Conventional,2020,RichmondNorfolk
11/15/2020,1.422713072,16395.14,40.94,1432.27,2.19,6182.98,0,0,0,Organic,2020,RichmondNorfolk
11/22/2020,0.996711403,257111.95,75675.18,52384.41,729.1,69791.06,0,0,0,Conventional,2020,RichmondNorfolk
11/22/2020,1.201919241,19607.36,20.94,1143.24,3.29,11949.57,0,0,0,Organic,2020,RichmondNorfolk
11/29/2020,0.984580754,221906.86,67504.02,45043.56,490.42,57213.1,0,0,0,Conventional,2020,RichmondNorfolk
11/29/2020,1.196971195,18847.73,13.93,1123.28,5.47,12137.07,0,0,0,Organic,2020,RichmondNorfolk
12/6/2020,0.907693341,296593.69,99375.91,59192.09,704.04,67860.96,0,0,0,Conventional,2020,RichmondNorfolk
12/6/2020,1.067340989,23522.88,6.62,1288.21,6.58,15167.43,0,0,0,Organic,2020,RichmondNorfolk
12/13/2020,0.95475298,272784.92,77482.17,51617.29,627.77,78570.2,0,0,0,Conventional,2020,RichmondNorfolk
12/13/2020,1.113390651,23274.33,35.84,1150.03,2.19,18226.08,0,0,0,Organic,2020,RichmondNorfolk
12/20/2020,0.983208442,264376.89,77459.96,55495.11,680.66,69542.79,0,0,0,Conventional,2020,RichmondNorfolk
12/20/2020,1.12301133,21724.53,18.26,1368.04,2.19,13697.84,0,0,0,Organic,2020,RichmondNorfolk
12/27/2020,0.943332248,242737.25,70938.72,53018.77,845.97,64725.01,0,0,0,Conventional,2020,RichmondNorfolk
12/27/2020,1.094922611,19847.67,10.05,1186.43,6.57,12951.75,0,0,0,Organic,2020,RichmondNorfolk
1/4/2021,0.919895738,341418.61,103356.09,71228.13,907.17,81838.06,52917.9,111.96,11403.96,Conventional,2021,RichmondNorfolk
1/4/2021,0.987195866,31593.5,11.64,1569.69,2.19,23755.94,23755.94,0,0,Organic,2021,RichmondNorfolk
1/10/2021,0.921268334,352397.86,103659.16,73103.41,698.44,85040.35,57045.92,75.21,9677.64,Conventional,2021,RichmondNorfolk
1/10/2021,1.046260409,31119.7,11.79,1497.18,4.38,22651.76,22651.76,0,0,Organic,2021,RichmondNorfolk
1/17/2021,1.020840672,326821.08,86382.91,68507.28,768.37,89373.05,57011.49,216.83,9947.1,Conventional,2021,RichmondNorfolk
1/17/2021,1.117262871,32410.42,38.55,1537.34,2.19,22788.84,22788.84,0,0,Organic,2021,RichmondNorfolk
1/24/2021,0.909556916,368860.83,110102.36,82355.89,1100.28,82066.16,54396.29,127.05,10521.97,Conventional,2021,RichmondNorfolk
1/24/2021,1.051303165,32493.23,23.13,1512.21,0,23675.03,23675.03,0,0,Organic,2021,RichmondNorfolk
1/31/2021,0.977937163,357080.56,101234.2,77675.49,956.97,87682.63,59219.34,76.13,10229.13,Conventional,2021,RichmondNorfolk
1/31/2021,0.980274383,32873.94,12.09,1455.05,3.28,26667.74,26664.59,0,3.15,Organic,2021,RichmondNorfolk
2/7/2021,0.828370492,427445.58,141949.24,81379.23,838.7,108547.7,78666.16,189.53,12377.66,Conventional,2021,RichmondNorfolk
2/7/2021,0.957654601,35731.9,12.29,1560.13,1.09,26829.9,26826.75,0,3.15,Organic,2021,RichmondNorfolk
2/14/2021,0.988117718,326919.63,83511.69,77306.98,806.52,78296.04,50014.18,208.43,10801.56,Conventional,2021,RichmondNorfolk
2/14/2021,0.999068964,32462.68,3.28,1533.18,14.22,22278.19,22268.74,0,9.45,Organic,2021,RichmondNorfolk
2/21/2021,1.041697117,313875.67,93355.82,72623.01,862.38,73846.09,45085.19,205.28,10809.17,Conventional,2021,RichmondNorfolk
2/21/2021,1.008820764,34767.93,1.09,1523.33,1.09,27031.31,27031.31,0,0,Organic,2021,RichmondNorfolk
2/28/2021,0.930747847,340497.89,94364.76,78284,965.25,76067.89,45769.55,137.55,10880.74,Conventional,2021,RichmondNorfolk
2/28/2021,0.958563261,38047.1,0,1588.91,6.56,31971.27,31971.27,0,0,Organic,2021,RichmondNorfolk
3/7/2021,0.976796317,343462.8,89482.52,72448.28,623.44,94439.42,65318.93,244.13,10342.1,Conventional,2021,RichmondNorfolk
3/7/2021,0.953174941,36161.29,3.13,1364.88,3.28,28411.81,28411.81,0,0,Organic,2021,RichmondNorfolk
3/14/2021,0.980024747,342012.11,113951.63,68201.13,762.67,84368.81,55092.33,181.65,12176.58,Conventional,2021,RichmondNorfolk
3/14/2021,0.973659856,35442.02,19.86,1531.75,13.1,27542.25,27542.25,0,0,Organic,2021,RichmondNorfolk
3/21/2021,1.041330836,348620.38,103876.48,68291.23,822.57,82968.99,53654.89,133.88,11842.58,Conventional,2021,RichmondNorfolk
3/21/2021,0.952507762,36625.55,4.37,1644.03,9.82,28609.98,28609.98,0,0,Organic,2021,RichmondNorfolk
3/28/2021,1.058868705,355717.34,109825.13,65058.47,704.91,84896.89,56753.58,107.63,12386.51,Conventional,2021,RichmondNorfolk
3/28/2021,0.965330861,38235.76,25.17,1303.53,3.28,31882.55,31879.4,0,3.15,Organic,2021,RichmondNorfolk
4/4/2021,1.181265254,317336.2,90744.53,67706.35,544.69,78131.97,49038.55,151.2,13120.64,Conventional,2021,RichmondNorfolk
4/4/2021,1.04097611,37179.07,27.68,1168.57,9.75,33273.53,33264.08,0,9.45,Organic,2021,RichmondNorfolk
4/11/2021,1.161711651,312098.43,93739.1,65755.9,667.55,81885.51,50350.4,197.4,11929.69,Conventional,2021,RichmondNorfolk
4/11/2021,1.113342146,35204.47,5.81,1334.41,4.34,31757.12,31757.12,0,0,Organic,2021,RichmondNorfolk
4/18/2021,1.080870241,354760.72,120817.14,68727.93,596.48,82650.42,54638.42,2932.52,8164.13,Conventional,2021,RichmondNorfolk
4/18/2021,1.110793136,38135.47,41.58,1443.85,6.5,34502.15,34499,0,3.15,Organic,2021,RichmondNorfolk
4/25/2021,1.181388268,319096.42,96731.82,59863.31,510.04,84180.75,50932.3,15430.41,1946.58,Conventional,2021,RichmondNorfolk
4/25/2021,1.153192611,34697.28,60.77,1444.03,7.58,31141.84,31034.62,0,6.3,Organic,2021,RichmondNorfolk
5/2/2021,0.950273938,402627.87,138951.69,70905.6,1052.44,81338.57,53005.89,6087.9,7434.38,Conventional,2021,RichmondNorfolk
5/2/2021,1.081411972,37778.97,46.05,1403.53,2.16,34057.93,33664.66,0,12.6,Organic,2021,RichmondNorfolk
5/9/2021,1.065166979,373437.3,113774.93,67366.06,701.49,86823.85,56777.95,441.53,12170.05,Conventional,2021,RichmondNorfolk
5/9/2021,1.121016852,35052.31,31.18,1525.2,0,31491.11,31023.2,0,0,Organic,2021,RichmondNorfolk
5/16/2021,1.213521679,313351.63,94947.76,60728.58,632.36,83652.25,52145.56,210.79,13082.1,Conventional,2021,RichmondNorfolk
5/16/2021,1.121648147,35477.11,7.44,1377.39,0,32062.61,32044.26,0,0,Organic,2021,RichmondNorfolk
5/23/2021,1.160673759,329051.91,100969.77,62163.72,685.59,78070.68,48901.56,106.05,12500.02,Conventional,2021,RichmondNorfolk
5/23/2021,1.063984355,36585.43,6.35,1369.76,2.16,33128.76,33128.76,0,0,Organic,2021,RichmondNorfolk
5/30/2021,1.170202303,340542.9,104211.25,70670.93,590.83,80098.13,48948.61,176.4,12658.78,Conventional,2021,RichmondNorfolk
5/30/2021,1.078344403,32467.96,2.16,1205.34,2.16,29004.9,28986.55,0,0,Organic,2021,RichmondNorfolk
6/6/2021,1.200368338,315822.83,92729.14,68739.97,620.01,74279.45,45198.59,216.3,11856.18,Conventional,2021,RichmondNorfolk
6/6/2021,1.084406657,40092.23,2.03,1268.78,3.24,36079.64,35997.11,0,0,Organic,2021,RichmondNorfolk
6/13/2021,1.171899529,305696.59,101249.87,60062.08,753.7,72451.26,43705.43,186.38,12812.32,Conventional,2021,RichmondNorfolk
6/13/2021,1.102220677,41441.55,10.54,1172.2,0,37708.71,37708.71,0,0,Organic,2021,RichmondNorfolk
6/20/2021,1.053055295,335991,82185.29,63363.31,648.5,114664.09,50120.81,633.94,3197.44,Conventional,2021,RichmondNorfolk
6/20/2021,1.376236691,15880.83,0,0,0,13525.37,13118.81,0,3.15,Organic,2021,RichmondNorfolk
6/27/2021,1.195956223,280616.42,75415.42,60915.22,582.99,74337.68,49734.59,221.55,4944.08,Conventional,2021,RichmondNorfolk
6/27/2021,1.405429835,13499.23,0,0,0,11468.79,10735.28,0,0,Organic,2021,RichmondNorfolk
7/4/2021,1.135492764,314995.41,85927.55,61421.09,838.78,107382.62,55261.9,200.55,7432.72,Conventional,2021,RichmondNorfolk
7/4/2021,1.519446274,12882.91,0,0,0,10910.81,10819.11,0,0,Organic,2021,RichmondNorfolk
7/11/2021,1.066477487,307744.93,81862.16,60699,841.98,108879.99,51855.98,4121.64,4905.02,Conventional,2021,RichmondNorfolk
7/11/2021,1.495322469,13484.66,0,0,0,11670.41,11670.41,0,0,Organic,2021,RichmondNorfolk
7/18/2021,0.974506386,339717.98,81139.75,55871.85,502.89,146196.65,65520.67,2320.11,5436.99,Conventional,2021,RichmondNorfolk
7/18/2021,1.631740526,18138.74,14.06,1286.27,0,14476.36,10760.93,3715.43,0,Organic,2021,RichmondNorfolk
7/25/2021,1.129419689,290363.82,83742.91,55001.31,625.83,90495.67,63042.89,1470.13,6657.66,Conventional,2021,RichmondNorfolk
7/25/2021,1.646211175,18077.42,8.65,1248.42,1.08,14459.81,10060.84,4398.98,0,Organic,2021,RichmondNorfolk
8/1/2021,1.1114403,277573.4,87011.62,53357.67,555.9,78599.13,57627.22,2176.65,3063.49,Conventional,2021,RichmondNorfolk
8/1/2021,1.549941865,18936.62,15.14,1160.57,5.41,15606.45,12908.08,2698.37,0,Organic,2021,RichmondNorfolk
8/8/2021,1.174229101,253264.44,77375.27,49345.17,603.17,68337.34,43157,134.27,7909.01,Conventional,2021,RichmondNorfolk
8/8/2021,1.491069275,19847.44,14.06,1157.42,0,16805.91,15805.78,981.23,18.9,Organic,2021,RichmondNorfolk
8/15/2021,1.041682439,296094.72,77737.3,52891.84,404.72,103795.63,60781.83,3527.61,4819.27,Conventional,2021,RichmondNorfolk
8/15/2021,1.586814995,18992.62,8.65,1243.03,4.33,15620,12350.3,3263.4,6.3,Organic,2021,RichmondNorfolk
8/22/2021,0.972884559,325173.75,78382.55,55103.83,570.78,138334.23,65093.06,2651.91,6819.73,Conventional,2021,RichmondNorfolk
8/22/2021,1.600600759,18744.09,15.15,1328.44,0,15138.79,10850.07,4288.73,0,Organic,2021,RichmondNorfolk
8/29/2021,1.084172684,301038.18,76788.27,61763.98,577.59,92503.81,60395.94,1874.25,2550.4,Conventional,2021,RichmondNorfolk
8/29/2021,1.561153872,17781.84,17.3,1206.9,0,12297.97,8656.96,3641.01,0,Organic,2021,RichmondNorfolk
9/5/2021,1.007011998,284982.38,75014.73,44884.59,587.84,98055.23,62019.85,565.43,1381.91,Conventional,2021,RichmondNorfolk
9/5/2021,1.581847254,17625.48,8.24,1400.02,2.16,11391.74,8263.4,3128.34,0,Organic,2021,RichmondNorfolk
9/12/2021,1.159830674,281069.32,79697.83,52702.2,556.75,89224.62,57456.63,4254.86,850.82,Conventional,2021,RichmondNorfolk
9/12/2021,1.615658006,17102.32,8.37,1583,0,12667.83,10680.18,1984.5,3.15,Organic,2021,RichmondNorfolk
9/19/2021,1.081514682,287508.15,79617.88,42147.75,632.45,117262.9,54480.64,2842.09,420.82,Conventional,2021,RichmondNorfolk
9/19/2021,1.474227568,20316.09,22.41,1549.74,6.48,16528.42,13769.02,2756.25,3.15,Organic,2021,RichmondNorfolk
9/26/2021,1.10511046,268081.43,92456.39,45797.13,565.44,83549.76,60253.79,97.13,0,Conventional,2021,RichmondNorfolk
9/26/2021,1.397291886,17260.15,7.56,1393.74,0,13957.77,13595.52,352.8,0,Organic,2021,RichmondNorfolk
10/3/2021,1.110062227,285340.14,91178.82,47014.77,650.79,81870.86,60620.32,125.48,0,Conventional,2021,RichmondNorfolk
10/3/2021,1.552352391,15232.92,6.21,1574.6,1.08,11628.59,10604.05,986.74,0,Organic,2021,RichmondNorfolk
10/10/2021,1.061937201,305564.21,89621.09,48472.82,645.65,110428.63,58737.01,5842.2,0,Conventional,2021,RichmondNorfolk
